Address,Total Tokens,Total Return,Good Trades,Bad Trades,Winning%,Unrealized Profits
0x02ed4a7088e46245af0f85767b6202846efcf03e,0,0,0,0,0,0
0x9e67d018488ad636b538e4158e9e7577f2ecac12,1,0,0,0,0,-100.9480861
0x685b5623db05e2298ad745124e425e5c8c687edb,89,-5.619456529,5,4,0.555555556,-1694.015141
0x744bc1d963e8f54395dfe504e343fc3f2fe8fc8b,0,0,0,0,0,0
0xf0f17f544f30151f3992c443840814ea3f88ae63,0,0,0,0,0,0
0xa81eac3009bd6e6cce36602d6851fda789ddc3bb,7,8909.385108,1,0,0,-2145.577174
0x500e91aca8cfe3e541aa47fafcd85a65bcb860f8,0,0,0,0,0,0
0x94b171f23236c8bbd61db21ca4af94dbc033d255,4,0,0,0,0,1432.671845
0x78f0269f5b1ca914c8c58993f41181f89e212b27,12,0,0,0,0,11586.86618
0xb0088e9a28d254e828bc7225a441917deec99a5a,0,0,0,0,0,0
0x0e7af95de26bf10e6b9f00d846c22757aa582b9c,9,-2.621453748,0,2,0,-2435.025645
0xc11ccfb7adafd0d457eedbeaa91d2c397affea4f,0,0,0,0,0,0
0x78d8e8807f652b54afe33b7645a26c5ffae5291c,35,0,0,0,0,-10462.45212
0x8dbbca57ea56290efa14d835bbfd34faf1d89753,26,1.275379041,3,6,0.333333333,1989.684339
0xba02a83d3fead87c1bfdc15f1c07db53888305a3,0,0,0,0,0,0
0x645e4bfd69a692bb7314ee5b0568342d0a34388b,3,0,0,0,0,-95427.28689
0x708ce6f05dcd793adc3081a0201439549843cfd7,0,0,0,0,0,0
0xb92667e34cb6753449adf464f18ce1833caf26e0,3,0,0,0,0,-2229.410031
0x68882cc879f215d0fc862d0e304d6f27676fd327,16,0,0,0,0,1796.855635
0xc46db2d89327d4c41eb81c43ed5e3dff111f9a8f,4,40780.68608,1,0,0,214.6296043
0x81bb44f2b0d308384340b117eb249224eaca5972,0,0,0,0,0,0
0x4655b7ad0b5f5bacb9cf960bbffceb3f0e51f363,31,0,0,0,0,-1038904.962
0x3612b2e93b49f6c797066ca8c38b7f522b32c7cb,0,0,0,0,0,0
0xdf2464a9ed39b2951efaf71b19fbe866e2954592,4,0,0,0,0,-293580.6104
0x4233c93649444871fdb2a5bb63ab548f41e9a71f,0,0,0,0,0,0
0x0cd46345cd68e38f08280cfb24dc0a0dff8bbf6f,2,0,0,0,0,-0.668437744
0x7bf8bdd5b8e2e459e44ecb2492c4f8a9714e5b4c,2,0,0,0,0,2.216966531
0xbdc38612397355e10a2d6dd697a92f35bf1c9935,4,8920.743183,1,0,0,152.0995534
0xcfc50541c3deaf725ce738ef87ace2ad778ba0c5,56,-34307.06985,2,10,0.166666667,-1584783.932
0x31a47094c6325d357c7331c621d6768ba041916e,14,0,0,0,0,2002.837497
0xaf9c01ccddb9ff92be4ac97939018313d924271b,4,71.57611922,1,0,0,-0.647807116
0xaef63b54eacbdceff0b63609623d038195008d88,5,202.4249071,1,0,0,248.6363328
0xc35a5fec6be6957899e15559be252db882220b37,70,2849.088541,8,6,0.571428571,1154.189109
0x50b3ec24943b329b7c29dad197653ccafb247547,0,0,0,0,0,0
0x5e949b4b448f8c0a63beda9df8db9aee15b155e2,8,0,0,0,0,1985.522538
0x75ddb7ab958135bbe2dab48d6286826f6aa5e3b4,15,-0.760733421,0,1,0,78.37073617
0x5e5ba665bfaacc1e0eead7057ce8251298a60439,0,0,0,0,0,0
0x85b826b5eb230d03ce1bb41ded646909bf0c3f4e,0,0,0,0,0,0
0x63abd9a8c6f4035adcd7fe3a5ce16f966276aeda,1,0,0,0,0,-89.75463947
0x7cc549cdef7248c11a84d718fd25eafb57d8d614,0,0,0,0,0,0
0x49a3de1241d9cd15eb5615a4aaaba41ad4cc536b,2,0,0,0,0,-29.18984966
0xc6c60fdc5b2379aabc853d45ebeb12af7fc63841,3,0,0,0,0,-25172.96352
0x540e16d0e898e45850ffa5bbb4d117d5aaef8f0b,0,0,0,0,0,0
0x72ba1965320ab5352fd6d68235cc3c5306a6ffa2,4,6.399747667,1,0,0,226.7405477
0x69bab6810fa99475854bca0a3dd72ae6a0728ece,125,-21753.12366,20,27,0.425531915,-189548.1187
0x9a1535056e6617fec5498f438391377af9b044b5,0,0,0,0,0,0
0x38e123f89a7576b2942010ad1f468cc0ea8f9f4b,5,107.2479257,1,0,0,146.8913346
0x3d6eeccd5780f7828a5b373768008d63133cdcc7,1,0,0,0,0,17.91836933
0x1e36a5979c613f52f8cb956638b07602c7e7e1f7,1,0,0,0,0,-249.846449
0xcaa1c396e70384db58dd33be74b26fb119e98c3a,0,0,0,0,0,0
0xd084fecf9b8e435b971d3fd9244bf6e69b025146,2,0,0,0,0,0
0x321c4387c47bd38d133a823a41c2b1837449eb79,0,0,0,0,0,0
0x94446fc7b099ac0f2177ae40eb1eb4d11bae6536,27,-22.19313175,0,3,0,421.0486139
0x54664c16c3f5d0bc33bf914bc82da9a2275f0ea2,44,-1.68889709,0,1,0,-8845.726974
0x42d2184dac8580e6224b361a36ca3a917f7ea67b,6,0,0,0,0,-117260.7187
0x43e553fc1d064c125764e9d534a4f7d89b9bb1be,5,0,0,0,0,-1573.298771
0x4e6a82ac98e87c5acf7738fa57b5fd9ea14af932,25,272.2517636,1,2,0.333333333,-44797.23082
0x9b1aec32d465fdaf78199860aef660ed6ca5a2b6,3,0,0,0,0,12.26584667
0xe67e43b831a541c5fa40de52ab0afbe311514e64,59,449.451953,8,1,0.888888889,-317525.8317
0x78911fe7f7688acdaa404a49b2d3bd36f9511438,0,0,0,0,0,0
0x46d2c22fc4f7d3e1c643dcb379b0937ed3e58f0c,42,485.4155075,5,1,0.833333333,-36153.92308
0xe8e61db7918bd88e5ff764ad5393e87d7aaef9ad,9,-15.20725957,0,2,0,-13503.80706
0x657e21723ae99c05c9c2a6032343c7865bcb1940,201,3752724.204,42,19,0.68852459,3913394.54
0x75ac65073d45d3f53c66fe338827ad13ed362a88,0,0,0,0,0,0
0x3fd1ddf28f604cfe5fefa3adc38e38be2f7208d6,31,0,0,0,0,-20518.32396
0xe327c304a86e71e367bab9abb673a767ecc1645c,1,0,0,0,0,-6.601281672
0xd5f56d271ca4a1225214ec51d8da02798a3099b9,0,0,0,0,0,0
0x4faff7113cebd8182dfd4b96606a46f01dca29fe,1,0,0,0,0,-127.7715912
0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,4,300.4857629,2,0,0,851.6634554
0xb72ed8401892466ea8af528c1af1d0524bc5e105,54,-2336.900095,1,4,0.2,-457.3590548
0x7a3010b00d9866c80cadafeca573490e432ba3ac,0,0,0,0,0,0
0xc42c23c8287050c6d0cda3146b89efbb8ab7c748,23,2392.082751,3,1,0.75,9340.642775
0x23b4cd421b7cb7d274689b2a7c100baf8546941b,2,0,0,0,0,-905.9336459
0xa7c1f3c5a18a62afea58888ed6bb3ebdac233afd,6,-3.363851458,0,1,0,-709.7958509
0x958ae6e9b3dacba32f760a2cef018c765c3d3d3c,3,0,0,0,0,616.3084932
0xa59e113fbef3b4129baef6b5355dff683851afa7,4,0,0,0,0,-3152.883557
0x933258bddd49beeca77f6d1889633c5429af45ea,68,-195475.8415,17,18,0.485714286,-197946.2617
0x4bd56f1f449f1e88c106fa3a5dc8a1477a792739,3,0,0,0,0,327.4528668
0x470487bcb944b0ab2dad52832ba9816eb45f7e40,6,-45.57754081,0,4,0,0
0xdf150a3aa0272a84077badf8542744460f065d1d,0,0,0,0,0,0
0xc35f3f92a9f27a157b309a9656cfea30e5c9cce3,8,0,0,0,0,4080.641574
0x43cf525d63987d17052d9891587bcfb9592c3ee2,4,-20.2178317,0,1,0,-0.099866561
0x642452bd55591cd954b2987c70e7f2ccc71de313,0,0,0,0,0,0
0x611419990dc535671b7179a309c85f394bbeb05e,1,0,0,0,0,-20.5303776
0xb9e500cf14b355f50217f1a89040df1765c5e70e,33,-384.8725935,3,14,0.176470588,-12905.54121
0x0da0df4be467140e74c76257d002f52e954be4d3,0,0,0,0,0,0
0x6536590e019cf82355366483f90dc56d2cbc00ba,2,0,0,0,0,-25.97585318
0x2e32935bfd5b2718f99bc8fdf8b37c16811f7d97,4,141.192367,1,0,0,-203376.6146
0x4cd3a35ee7eec89ae168180ea4d0fb6cf8b2c72e,1,0,0,0,0,-108.1852165
0xabb3911e303bd66f799d0bfaf5538d5bcdd3f8f7,23,-4181.098747,1,5,0.166666667,-99987.5847
0xc6ddf90790b433743bd050c1d1d45f673a3413f4,0,0,0,0,0,0
0x387c50f4767b04e7a41f0c365b9d563ae787ec40,5,-22.88330261,0,1,0,30.94754246
0x0028be83aea26315638e81e28a2fcd3fd378e7db,0,0,0,0,0,0
0x83500f5571f81ff703d014cf05198fe10016b7db,0,0,0,0,0,0
0xee1a62f0c6fa867a062e8d33bb6969db020969e5,11,0,0,0,0,-130214.2384
0xc7fd4177a0b30f0d1001da363646a661cd104802,47,-47852.72705,3,9,0.25,-204867.1842
0x5ee42438d0d8fc399c94ef3543665e993e847b49,59,-1033.908373,5,13,0.277777778,-5870.916579
0xbb14766b9455c10b2d583427d586954bce20e703,1,0,0,0,0,0.145473248
0x752f383a189444a82966761dabb11597c5cdad1d,0,0,0,0,0,0
0xf467a7d68d6742c94256c2bdff2816aad50ab557,9,0,0,0,0,-3126.562851
0xcdb942cdf9a393f1309b3d6505c597e9e70ba0a8,0,0,0,0,0,0
0xa5493656b559ac046a302e8efa7c64d5ad4c9302,25,-21495.92787,1,1,0.5,-595045.3961
0xafe15dcb8bb334077e60f8d1721f28cd300f259f,4,0.039494136,1,0,0,-80.76225208
0xb7b104178014f26739955526354f6e0ea9ccb19b,19,3303.06573,3,1,0.75,0
0xc216b5a63cb8128fd6b3af161c943765333bb47e,0,0,0,0,0,0
0x750c31d2290c456fcca1c659b6add80e7a88f881,5,0,0,0,0,-60.62483979
0xd6605b1b24b06e33cb499a2c7ac91846dac337ce,0,0,0,0,0,0
0x0024ed7ef27c3f9ff2206ffd01c41fce9b982231,0,0,0,0,0,0
0x7b9d4d8772b8705ddc7456daf821c3022dda0504,1,0,0,0,0,-1499.637361
0xa8e376248fb85dd9680fdbeecc3ec72e20c37cac,0,0,0,0,0,0
0xcfb464585241eab3ecb392011648a8e829b951ed,9,0,0,0,0,21.32725247
0x96481cb0fcd7673254ebccc42dce9b92da10ea04,0,0,0,0,0,0
0xa12b48280065b5e682ba1a47f12f40bd4fa982df,0,0,0,0,0,0
0x9a45c63ef50d0cc8ccdaffc54ea5ac8007313a6f,12,26.85693842,1,2,0.333333333,97.56391204
0x87728d475b92c14ff32d485f8dd582c8bf61acc8,0,0,0,0,0,0
0xd6dd6961d3224958fcd306b76a991ab974ec1ebc,1,0,0,0,0,-203.4423203
0xc8ddbbd6a6b846c1753290b62e18f9f51c6fbb53,67,226.9580689,9,2,0.818181818,-268715.1012
0x2ed849173c7a54f45f849675a71b62c0c83246d9,4,21.24224091,1,1,0.5,0
0x906f31eb6331b6d069cac3a7158ffed09bc93d38,27,-2767.203094,3,1,0.75,-13275.58923
0xf56036f6a5d9b9991c209dcbc9c40b2c1cd46540,12,27.3832052,1,0,0,-1316.542919
0x014b328d5d55751d7e8fd45cb0683e02d884dc28,0,0,0,0,0,0
0xa42ac53660606a7a4672e0648243ea13058b0a5d,0,0,0,0,0,0
0x7be8685798cc9d34086b1d5f12512f16137ce5cc,2,0,0,0,0,100.4510999
0x1bb1edfbf2d183dbaf32557c63b6454daec2a0e2,0,0,0,0,0,0
0xcefb3ff344a0680b59896d8f273c473184c69281,0,0,0,0,0,0
0xb3ad74fe581e94e491b1ed8bfccb87e53e608870,1,0,0,0,0,-4.207462596
0xc53f5a27021455293aa34da308280abc4cad210a,5,3.124685634,1,0,0,-562.8160185
0x16e34dbbb3bc50cd38272e67f1561e9fa4754e8a,0,0,0,0,0,0
0x41339d9825963515e5705df8d3b0ea98105ebb1c,81,-371181.072,4,8,0.333333333,-6093.139821
0xcf50fb42926b255747fb8b0ea8e26d4e66952ca4,9,0,0,0,0,-4237.238463
0x4156e87805680e126afbb3881ca11500f79ae4cc,0,0,0,0,0,0
0xb1326f48ec2f6b64dfe2d1e83b4d972a8c28899e,0,0,0,0,0,0
0x921084329f0e488479d5aeeb61b7702ca395dce0,8,-3.814477076,0,1,0,-4440.695699
0x196f239229aae65883802b5bb512e17084147ff6,5,-594.2988691,1,1,0.5,-3128.927052
0x303052148a78a692d7aa89bad454f3e91785488d,0,0,0,0,0,0
0x9abd34241380645339e43a0418140eaa96cd1ed9,0,0,0,0,0,0
0x50404eb968e2df1ca97b12bd815157029bd9513d,0,0,0,0,0,0
0x801a8b12c6a6bd62dad7f2a8b3d8496c8d0857af,77,11722.99127,18,2,0.9,-12593.90097
0x85737b7667aa0b3df09d5120f6c5bfd3c3f8291d,0,0,0,0,0,0
0xb7c1f4115570f51b05dee7aa8aa82ba485c1da33,0,0,0,0,0,0
0xc46b19ffa9caa62f7931f8fceb273090614aa67d,4,0,0,0,0,-14.58413194
0x21a7bb5a14ef360ce6764f093b11faa751085df8,9,-373.2099127,0,1,0,-624.021377
0x29d6c8bb01ed030cc920745ae0c2d516c10f2f50,1,0,0,0,0,-3.760932154
0x14975679e5f87c25fa2c54958e735a79b5b93043,7,-11639.51506,0,1,0,-91097.81526
0x388b93c535b5c3ccdb14770516d7caf5590ed009,27,10648.62295,7,0,0,-2710472.656
0x1678214e244ab9748814a8641912cd0664138c52,0,0,0,0,0,0
0xb0fe3d791038f52f369f4ce9eac43a883900f89d,0,0,0,0,0,0
0xf158275fa2a711ada7bcbd66359ecfaf0ac56734,1,0,0,0,0,13.2337125
0xc4154b854249ae979a48511a1779f40847884ada,2,0,0,0,0,-16927.01585
0x6b82246aaec31195ceb76c3185381a522622222c,0,0,0,0,0,0
0x23d01763c1d3f5f0e8f2302cb143a4d069c816b6,0,0,0,0,0,0
0x51ccaaba3b7491b505f24c7100845e2caba113a6,16,0,0,0,0,258.8870015
0x0a2a335b7420db3bada6a13e354d465a3d6de2a4,0,0,0,0,0,0
0xf56345338cb4cddaf915ebef3bfde63e70fe3053,2,0,0,0,0,-442.0711478
0x9965df7129b6df20243a240e42ed95205bdfa9c2,79,28500.85504,5,0,0,-95833.69097
0x312de533692c6e1e11108cd77f2837461c7b9bdc,51,254.7086027,6,4,0.6,89.01157561
0xddd0bac975c36b435ea15d350a3036ff7d604318,7,0,0,0,0,-2316.772397
0x4e65175f05b4140a0747c29cce997cd4bb7190d4,81,-79128.53522,4,10,0.285714286,-31012.75897
0x9c512f927e1ecdd8851dc846da79e0668b5b58b3,0,0,0,0,0,0
0x8ce0d1a7f2d1c54ebcc9d7bad9439ac2068609f9,0,0,0,0,0,0
0xa6f4fa9840aa6825446c820af6d5eccf9f78ba05,2,-0.902224217,0,1,0,0
0x9c78aebb7b702fe06300b4ffd308b2dbb63a8888,1,0,0,0,0,0.143365771
0x7445add8d1c74ff4b55f8738000117ddf16a9685,36,-459.4778804,8,5,0.615384615,3.530968076
0x6e0d41232da164ad7a91d4ae5d4277a42e1e3fc2,0,0,0,0,0,0
0x6a04941de896e4215eeb8e6eb1b72ad2904d2402,60,-1.979295062,0,1,0,-5009929.925
0xd313bc3d767cdf09b482a86929ff6ea6b3540dee,0,0,0,0,0,0
0x5ade40e345817b739b91c6b4615efce87f9d7c57,0,0,0,0,0,0
0x40a628d16be2ba6956f60402b17f52e8bfe32497,19,969.7386633,3,2,0.6,-287.9582164
0xda5ad3305e4dee5717a00b1217048b1e2c994f85,25,1.213727275,3,0,0,-354.9221713
0x0ce30b0ec5e243337aa0a8ba9ed67b5ccd381135,1,0,0,0,0,-876.7229922
0x450ca4d55f45a4e833da5b5011092e4aa180a96a,0,0,0,0,0,0
0xa47467efd942dacbf3b0d1d656bc512847e7f4e0,0,0,0,0,0,0
0x7cef1f635c41e5a80946adac6724532026cc5285,0,0,0,0,0,0
0xa9e7342fb0ca67f7a1300fc7cd80bf14481b207d,1,0,0,0,0,-389.3192039
0xa6e2e910515e6cf485462eeb6e454df33c60cb0e,48,0,0,0,0,-129557.659
0x60bf6734317fa45878a606db6ec48dca77c7b316,0,0,0,0,0,0
0x7d6645feba93d57d817763350b33c19d9c2ced3c,1,0,0,0,0,-1.337776802
0x4df82d4de3b3c6deafa6dc282b80e5029c63293b,39,20.88946094,6,2,0.75,315.2497241
0x888e1b67bfb11d6a68c43a6af939b89d8defb2bb,16,-11.96698129,0,1,0,0
0x00b07db99d634c6aa70910781acf3a095e5d420c,0,0,0,0,0,0
0x5620fd2ef6711e595a9f8479b0e4d53d8c390d2c,17,0,0,0,0,-60006.02617
0xa83db13e2aab594040e35137578cc693b420a2e8,0,0,0,0,0,0
0xf3c75fa889fd17c0e4b48ab212815046080ed3ea,49,-11116.40774,6,14,0.3,-19908.99884
0x432dcbda06e8b296ca29705572d7cb6315ed8bed,15,14.6619939,1,1,0.5,-19610.52229
0xfc5bf14d1058493ccbb28528b4688ed52f5999fc,0,0,0,0,0,0
0xfd2204757ab46355e60251386f823960acccefe7,5,-114.2850184,0,1,0,-2242.567083
0x12949651a3a7cf952a06fc7f97e13e40f377db9c,8,0,0,0,0,-13724.53716
0x48f4efc8eaa90c747e7859216da14149ffd31ea2,0,0,0,0,0,0
0x3fa930a14c9a35b6d4b3babaae395384eadd0d1f,7,-3.387308292,0,1,0,-4573.924592
0xf5fb27b912d987b5b6e02a1b1be0c1f0740e2c6f,0,0,0,0,0,0
0xd5a5c2ef8977ab40d920417018145508251a07c0,156,-19668.18023,33,32,0.507692308,-1144780.174
0x8d0050a5b6a6978164356095dfe409158892c4e5,0,0,0,0,0,0
0x61810a4fdcc9260f90e501c0d56794f036f7a586,0,0,0,0,0,0
0x9a6b851e034ad75a09443fc8b88f5474d2ae394d,2,0,0,0,0,-2241.845285
0x1350dfd9b9273b840adf374614eb5adc5d19ef5b,0,0,0,0,0,0
0x492f6a409dd175a5475a98b226675ca2ee0af46d,0,0,0,0,0,0
0x000002cba8dfb0a86a47a415592835e17fac080a,0,0,0,0,0,0
0x5aa17fc7f2950eca85376c3a8cb1509e8e4b39df,0,0,0,0,0,0
0x4515733da791849cd251e75ef30c7fe55ba17bcd,1,0,0,0,0,24.88254064
0xe747c2d98e21de4f170fb65e84e8fa2f840c6e1c,12,305.0969074,1,0,0,2356.028076
0x6c65fb326e7734ba5508b5d043718288b43b9ed9,17,5.630408572,1,0,0,573.6147739
0x3689c216f8f6ce7e2ce2a27c81a23096a787f532,165,-223.6742707,2,3,0.4,-98168.1237
0x8b3477ca7445ec524dd534fa4a596c993e93675a,1,0,0,0,0,47.83007977
0xd2de94d56ae24491a3e58819eedad7a9287b0a94,0,0,0,0,0,0
0x88f5c652b0ee44579ec2958be0d1a36640006041,0,0,0,0,0,0
0x793846163f80233f50d24ef06c44a8b2ba98f1aa,0,0,0,0,0,0
0x3dfd4e6a09ad31546a958167af9c6978891d814a,0,0,0,0,0,0
0x57b3abae7e7392571396a4a91bc1ae35bbdd19d7,10,-162.4128946,1,2,0.333333333,216.6144149
0x0eb9a7ff5cbf719251989caf1599c1270eafb531,1,0,0,0,0,-66.39379071
0x72b223de2f773c814465c4a8f2ef9faae702cfb3,18,-602.3555639,1,4,0.2,-147081.1474
0x1e2fce2e2a821c254fc4e53b373586af07ed0008,10,0,0,0,0,22.55967751
0x627faaa13ca3d25bf959325d44543e04c99ccec8,16,888.2750512,4,1,0.8,-2401.158187
0xc31e05ec63d5a9cca0c7d2a6c33d3624535fc346,1,0,0,0,0,-1.460102739
0x439265f8d58fa6cde5e793260c39a263964ae57d,0,0,0,0,0,0
0x13dc08f5ddbcbfdf6ebc04c909c3052a2aa7a111,3,0,0,0,0,-3410.773312
0x6f9b961c6aa36fe989b3adbc3ade71501951da5e,6,0,0,0,0,157.9602735
0x48d61da5fd2725e62362e5e0c98a20c6a5c1d670,0,0,0,0,0,0
0x3810b068d5b07a822d029bcdbb6d942e8d488a19,2,0,0,0,0,-315.4224288
0x7582d0b7a150f6227b447a0f282bff612f0f4b3e,8,0,0,0,0,10429.59285
0xf475e7db2e3b7878f44f8347efd6fcf5cb7fcf93,0,0,0,0,0,0
0x4b2b287ee0046d022d7ffd179e4aeca05ece8061,0,0,0,0,0,0
0x9e867be93bc30e14f174245108c17870d69f3f7b,0,0,0,0,0,0
0xcee7fb1f67951e1b93cf2684bb97a62b6424a1bb,4,-4.976248478,0,1,0,-0.132083582
0xf627e5f4bad95a956468d8bb6ee20b119f992e96,6,0,0,0,0,-77682.49804
0x4d04eb67a2d1e01c71fad0366e0c200207a75487,2,0,0,0,0,0
0xa9336f96192140af9a62da3a28b778ee37a785ec,50,17349.21938,10,9,0.526315789,-47477.56512
0x90d97772f4469df443273d2946aaebd5158f75af,3,31.64944518,1,0,0,-128.5973081
0x6c54d92e15cdd55af5167ae7454a2409de1b05c7,0,0,0,0,0,0
0x2140a28c9ffdb8afe030f97b5dc3fbf4904814e9,63,3285.83956,2,2,0.5,-57659.48432
0xd1cfad3c65194d3680f99631102aa55f144c8880,4,3.995879565,1,0,0,-1.679774994
0xf0eaf0c77c1362ad4de668755be5559eb47cfb9f,0,0,0,0,0,0
0x396b325364b5a0c60075dfba5b7658e1ffcc6567,11,0,0,0,0,370.1710567
0xab790af3287ed13808b6aa6a84f78afc3a8ae9cd,2,112.8238195,1,0,0,0
0xb18c63efb3c20c274aa48becf5965184acedddb6,6,0,0,0,0,-11193.10169
0x1d933fd71ff07e69f066d50b39a7c34eb3b69f05,4,0,0,0,0,-90401.9829
0xd5b7fe9891e239c993590b218e02b7eeb7dde684,2,0,0,0,0,-4441.005347
0x09641015fb8b08388a7367b946e634d37dddffaa,7,-505.1558805,0,1,0,-2562.691518
0xb761db5aa3d553d0093b617672480354cd997fc9,0,0,0,0,0,0
0x6639c089adfba8bb9968da643c6be208a70d6daa,0,0,0,0,0,0
0x6cc57d582f547f87f2b06aec751fcca2664f3ca5,25,-24997.26778,0,9,0,-20261.15327
0x95f1fecd9e05148e7043be9c4a5fa1d4ceff6dc5,9,-993.7932561,0,3,0,0
0x35d0b715311514e565ed8ca198eea9a2f4fd1bb0,1,0,0,0,0,2283.468026
0x78e96be52e38b3fc3445a2ed34a6e586ffab9631,10,-118.0780082,1,1,0.5,-166585.4233
0xcbd6b0dee49eea88a3343ff4e5a2423586b4c1d6,10,3947.222218,1,0,0,256.8319182
0x49bbefac419e8348b9227e38e8331920ce06f0ca,0,0,0,0,0,0
0xbbb6e8eabfbf4d1a6ebf16801b62cf7bdf70ce57,3,0,0,0,0,3480.816896
0xa2da1b49191d3d26481842081a32b1e9c4577d7c,2,0,0,0,0,0
0x193991827e291599a262e7fa7d212ff1ae31d110,16,0,0,0,0,-47426.46446
0x987df219564cd274d32b4b442ffad1a185fc0509,0,0,0,0,0,0
0x25ff1a45954f35a257a1198e7cdea128a3ed692e,0,0,0,0,0,0
0xf902d068920234957d2908b8b0156e61c0bea2c2,1,0,0,0,0,-10236.25694
0x3e4a7b48c03636dc9f5da7c3d54bf8326f02c8e0,8,0,0,0,0,-223281.7143
0x0035fc5208ef989c28d47e552e92b0c507d2b318,5,0,0,0,0,-5415.024247
0xe76b56b2470dff9ba30d94379482ab24b4a324d2,15,0,0,0,0,520.355801
0x5ae0103817f40fbe24778658e73aeb85055f8807,0,0,0,0,0,0
0x441d7eb8a30af4745ddaba18c7476b393dce9de6,21,64.81334178,3,6,0.333333333,10.19131832
0x224f590a8b58f83bd2673348d6ac75a7b27f9b54,12,-2268.86246,0,2,0,-8279.264263
0x0bcfdba1f641a447873ef079721d326c570816c1,0,0,0,0,0,0
0x8a033cd82f4855084d670477fead695f7e2a4a44,7,0,0,0,0,-14801.93039
0x8f791f061d7f36dc07de081ad88f87d71be1585e,2,0,0,0,0,-27053.36717
0x9f68e7a0fe619f109e20affb00de4fb590cb9dff,1,0,0,0,0,-0.996294328
0x3105889390f894f8ee1d3f8f75e2c4dde57735ba,0,0,0,0,0,0
0xb7f5c493d5c2b14c70b889a57541f1fc7b341fc0,0,0,0,0,0,0
0xbfbca6ad50b1ce9c6b82ef60eb5bb2b69e9b81bf,13,0.63279151,1,0,0,-17.28461176
0x65d25e3f2696b73b850daa07dd1e267dcfa67f2d,3,0,0,0,0,-4144.485997
0xe1d29d0a39962a9a8d2a297ebe82e166f8b8ec18,21,-19308.86501,2,6,0.25,0
0xc08ac3ab7a9df0e095a153c4b80d929eda5460f2,20,-3.291825578,0,1,0,-26214.93661
0x044a9c43e95aa9fd28eea25131a62b602d304f1f,34,-0.087149956,0,2,0,1310.581744
0x9435ebd1a2d75df7d1969ead01959d09a39ad4ee,0,0,0,0,0,0
0x87e795ecd14675853ef0be2fd164477e6f8910cf,0,0,0,0,0,0
0xba19ba5233b49794c33f01654e99a60e579e6f29,0,0,0,0,0,0
0xa9337e551b60d50de9f339337d554c3a34d00774,1,0,0,0,0,-192.4179502
0xb0cb469dd1185e561e62b31a2b28806e662e6bd1,8,98.48940589,1,0,0,-4029.142606
0xee823b3352cfdb644569b1824db6578ccae04589,1,0,0,0,0,0.031812753
0x79c4213a328e3b4f1d87b4953c14759399db25e2,6,0,0,0,0,-113.0110405
0x239eec9ec218f71cef5cc14d88b142ed4ff44110,27,10480.88747,3,5,0.375,-70353.93423
0xcba794653c56b28800ae4fe5c2ea2c89712c964c,16,138.4894119,5,0,0,-1036.255156
0xf439e838eeffa4e37f0e52ca55572aeb38867207,1,0,0,0,0,22.21331777
0x9795a9baac2f17e7c7f11686bc6bc2afc3d84612,6,-5.917102817,2,1,0.666666667,15.59991431
0xc706c813aa7a67817983d0f5562057ef5bf38d54,1,0,0,0,0,308.493986
0x9e5435685733787d1bb5b6e434353c65cab7c21d,0,0,0,0,0,0
0x6fac2bcca1f5397bf2bc96aa4ae8f35728882761,6,2508.440967,1,0,0,-279.5756551
0x32a59b87352e980dd6ab1baf462696d28e63525d,23,0,0,0,0,-11585.7932
0x3ba21b6477f48273f41d241aa3722ffb9e07e247,0,0,0,0,0,0
0x698e41734141ab1557a6c9e1bfdfbc875248336b,0,0,0,0,0,0
0x98fb1aa5d543e4a8fb56ed2601fde46feba66195,1,0,0,0,0,814.1444968
0x75b001d6f66620982961750e6b6ba0ba199121d4,18,-129.3000596,1,1,0.5,93.20057545
0x28d804bf2212e220bc2b7b6252993db8286df07f,0,0,0,0,0,0
0x6cf7538744dc6a1416eb2a9dfd2daf2c9a829832,7,4.496549209,1,0,0,-18747.00494
0x9c5083dd4838e120dbeac44c052179692aa5dac5,357,-1482941.508,43,10,0.811320755,3256.417057
0xd67cce92218517b4963ee843b3a454d382691f6e,35,-45.857905,1,2,0.333333333,1603.064596
0x8afa39d3eba8c62a29b8dd040d96fce83ea849cf,2,-2.100190247,0,1,0,0
0x4cab324924bef71bf88e686487d0487ff0dad400,0,0,0,0,0,0
0x20c27c130155685070a7bf3cfe7084e70e06bf64,7,60.38458956,3,1,0.75,0
0x1e983ce401336a8a74bc2983ae681c901117ae10,1,0,0,0,0,-542.9686407
0xd7510a925475cb8377bc8d2a7f1c792022b68df8,0,0,0,0,0,0
0xd6b533c21c3769227c53837745ace32c063c79a5,0,0,0,0,0,0
0xa4517a2b21f85f6a6a63601cea7fa4e34da92856,20,5339.618757,1,0,0,121941.2413
0xf3537ac805e1ce18aa9f61a4b1dcd04f10a007e9,3,0,0,0,0,-7786.780295
0xf9107317b0ff77ed5b7adea15e50514a3564002b,22,-29.55269454,5,2,0.714285714,-4411.43222
0xdc96ab6b2756332af772dec6bc95475f0957f690,5,118.947617,1,1,0.5,-29.36385383
0x85026596042cf8cab1b521bcca86c56cf2d2ecae,4,-84.99201875,0,1,0,-4762.104772
0x06f97f429ff6c2c1284e7000470fbecdb0d52a05,0,0,0,0,0,0
